0,0,50248
1,0,51057
2,0,51057
3,0,51098
4,0,51098
5,0,51098
6,0,51251
7,0,51251
8,0,51251
9,0,49609
10,0,49298
11,0,49298
12,0,49298
13,0,49884
14,0,49884
15,0,49884
16,0,49884
17,0,49884
18,0,49901
19,0,50597
20,0,50145
21,0,50145
22,0,50174
23,0,50747
24,0,50747
25,0,50968
26,0,50711
27,0,50570
28,0,50656
29,0,50558
30,0,50289
31,0,50289
32,0,50289
33,0,50105
34,0,50267
35,0,50267
36,0,50267
37,0,50089
38,0,50089
39,0,50250
40,0,50495
41,0,50495
42,0,50534
43,0,50534
44,0,50534
45,0,50530
46,0,50566
47,0,50566
48,0,50423
49,0,50447
50,0,50447
0,1,50447
1,1,51482
2,1,51464
3,1,51521
4,1,51512
5,1,51512
6,1,51512
7,1,51512
8,1,51512
9,1,51512
10,1,51512
11,1,51512
12,1,51604
13,1,51604
14,1,51604
15,1,51591
16,1,51591
17,1,51465
18,1,51433
19,1,51433
20,1,51433
21,1,51433
22,1,51910
23,1,51910
24,1,51886
25,1,51886
26,1,51886
27,1,51886
28,1,52019
29,1,51773
30,1,51773
31,1,51811
32,1,51811
33,1,51811
34,1,51953
35,1,51953
36,1,51953
37,1,51953
38,1,51953
39,1,51953
40,1,51953
41,1,51953
42,1,52478
43,1,52478
44,1,52437
45,1,52504
46,1,52504
47,1,52504
48,1,52679
49,1,52237
50,1,52237
0,2,54282
1,2,54282
2,2,55335
3,2,55335
4,2,55526
5,2,55526
6,2,53202
7,2,53202
8,2,55851
9,2,55791
10,2,55791
11,2,55791
12,2,55790
13,2,55790
14,2,56286
15,2,56286
16,2,56286
17,2,55107
18,2,55107
19,2,55104
20,2,50414
21,2,52674
22,2,53270
23,2,54579
24,2,55117
25,2,55117
26,2,55117
27,2,55595
28,2,56169
29,2,56169
30,2,56169
31,2,56169
32,2,56169
33,2,50282
34,2,53600
35,2,53600
36,2,54043
37,2,54043
38,2,54310
39,2,54273
40,2,54273
41,2,54273
42,2,54062
43,2,54062
44,2,54022
45,2,54795
46,2,54795
47,2,54871
48,2,54871
49,2,54871
50,2,54871
0,3,53764
1,3,54106
2,3,54804
3,3,54804
4,3,54804
5,3,54755
6,3,54923
7,3,54923
8,3,54923
9,3,54923
10,3,55189
11,3,55189
12,3,55390
13,3,55492
14,3,55492
15,3,55492
16,3,55888
17,3,55888
18,3,54768
19,3,54768
20,3,54768
21,3,54768
22,3,54768
23,3,54768
24,3,54600
25,3,54201
26,3,55966
27,3,55966
28,3,55966
29,3,56021
30,3,55879
31,3,55844
32,3,55844
33,3,55533
34,3,56186
35,3,55871
36,3,55871
37,3,55871
38,3,56304
39,3,53551
40,3,53875
41,3,53875
42,3,53875
43,3,53701
44,3,53701
45,3,53820
46,3,53820
47,3,53820
48,3,52639
49,3,52792
50,3,52792
0,4,48532
1,4,48532
2,4,48351
3,4,48351
4,4,48189
5,4,48189
6,4,48189
7,4,48189
8,4,49682
9,4,49800
10,4,49800
11,4,49800
12,4,49800
13,4,49800
14,4,49800
15,4,50419
16,4,50557
17,4,50830
18,4,50830
19,4,50917
20,4,50965
21,4,51095
22,4,51095
23,4,51095
24,4,51095
25,4,50653
26,4,50653
27,4,50653
28,4,51526
29,4,51526
30,4,51526
31,4,51540
32,4,51540
33,4,51540
34,4,51525
35,4,51525
36,4,51525
37,4,51525
38,4,51605
39,4,51605
40,4,51605
41,4,51605
42,4,51770
43,4,51870
44,4,51982
45,4,52073
46,4,52187
47,4,52187
48,4,52083
49,4,52083
50,4,52070
0,5,52070
1,5,51824
2,5,51824
3,5,51471
4,5,51471
5,5,51471
6,5,51471
7,5,51471
8,5,52003
9,5,52808
10,5,52808
11,5,53116
12,5,53116
13,5,52870
14,5,52870
15,5,52870
16,5,52870
17,5,53209
18,5,53209
19,5,52991
20,5,52991
21,5,52991
22,5,52991
23,5,52991
24,5,52991
25,5,53494
26,5,53494
27,5,53494
28,5,53494
29,5,53837
30,5,53835
31,5,53835
32,5,53963
33,5,51176
34,5,51176
35,5,50946
36,5,50946
37,5,50946
38,5,50946
39,5,50720
40,5,54366
41,5,54366
42,5,51144
43,5,51144
44,5,50992
45,5,50992
46,5,52310
47,5,52366
48,5,52043
49,5,52043
50,5,52043
0,6,53094
1,6,53048
2,6,53048
3,6,53156
4,6,53156
5,6,53238
6,6,53368
7,6,53368
8,6,53324
9,6,53324
10,6,53182
11,6,53182
12,6,53421
13,6,53320
14,6,53320
15,6,53277
16,6,53355
17,6,53179
18,6,53179
19,6,53179
20,6,53231
21,6,53236
22,6,53297
23,6,53401
24,6,53401
25,6,53214
26,6,53214
27,6,53263
28,6,53263
29,6,53263
30,6,53211
31,6,53211
32,6,53246
33,6,53246
34,6,53463
35,6,53463
36,6,53326
37,6,53326
38,6,53325
39,6,53325
40,6,53325
41,6,53480
42,6,53615
43,6,53247
44,6,53247
45,6,53247
46,6,53247
47,6,53247
48,6,53840
49,6,53171
50,6,53171
0,7,53594
1,7,53594
